timestamp,datetime,period,city,matched_asns,as_path,as_path_length,sorm_ases,classification,prefixes,next_hop,origin,peer_as,peer_ip
1646208002,2022-03-02T08:00:02,kherson_dark_2022,Kharkiv,AS13188 AS13188,57695 → 36236 → 3356 → 35320 → 13188 → 13188 → 44019 → 44019,8,,neutral,93.170.134.0/24,187.16.220.159,IGP,57695,187.16.220.159
1646208005,2022-03-02T08:00:05,kherson_dark_2022,Kharkiv,AS13188 AS13188,23106 → 3356 → 35320 → 13188 → 13188 → 44019 → 44019,7,,neutral,93.170.134.0/24,187.16.217.59,IGP,23106,187.16.217.59
1646208005,2022-03-02T08:00:05,kherson_dark_2022,Kharkiv,AS13188 AS13188,23106 → 174 → 35320 → 13188 → 13188 → 44019 → 44019,7,,neutral,93.170.134.0/24,187.16.217.110,IGP,23106,187.16.217.110
1646208059,2022-03-02T08:00:59,kherson_dark_2022,Kharkiv,AS13188 AS13188,52814 → 52579 → 3356 → 35320 → 13188 → 13188 → 44019 → 44019,8,,neutral,93.170.134.0/24,187.16.210.177,IGP,52814,187.16.210.177
1646208065,2022-03-02T08:01:05,kherson_dark_2022,Kharkiv,AS13188 AS13188,53070 → 2914 → 6453 → 35320 → 13188 → 13188 → 44019 → 44019,8,,neutral,93.170.134.0/24,187.16.216.102,IGP,53070,187.16.216.102
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,52814 → 52579 → 3356 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.210.177,IGP,52814,187.16.210.177
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,23106 → 174 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.217.59,IGP,23106,187.16.217.59
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,28186 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.219.51,IGP,28186,187.16.219.51
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,52863 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.219.162,IGP,52863,187.16.219.162
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,267613 → 174 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.220.80,IGP,267613,187.16.220.80
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,199524 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.222.229,IGP,199524,187.16.222.229
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,28186 → 3549 → 3356 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.223.133,IGP,28186,187.16.223.133
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,264479 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.222.156,IGP,264479,187.16.222.156
1646208187,2022-03-02T08:03:07,kherson_dark_2022,Mariupol,AS6849,57695 → 60068 → 6762 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.220.159,IGP,57695,187.16.220.159
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,23106 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.59,IGP,23106,187.16.217.59
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,23106 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,9,,neutral,213.156.64.0/19,187.16.217.110,IGP,23106,187.16.217.110
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,24482 → 6453 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.208.144,IGP,24482,187.16.208.144
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,24482 → 174 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.208.144,IGP,24482,187.16.208.144
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,23106 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,9,,neutral,213.156.64.0/19,187.16.217.59,IGP,23106,187.16.217.59
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,28186 → 3356 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.219.51,IGP,28186,187.16.219.51
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,52863 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.219.162,IGP,52863,187.16.219.162
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,199524 → 3356 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.222.229,IGP,199524,187.16.222.229
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,28634 → 37468 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.131,IGP,28634,187.16.216.131
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,16735 → 3356 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.217.48,IGP,16735,187.16.217.48
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,52863 → 3356 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.219.162,IGP,52863,187.16.219.162
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,52863 → 3356 → 1299 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.219.162,IGP,52863,187.16.219.162
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,267613 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,9,,neutral,213.156.64.0/19,187.16.220.80,IGP,267613,187.16.220.80
1646208188,2022-03-02T08:03:08,kherson_dark_2022,Mariupol,AS6849,28634 → 37468 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.209,IGP,28634,187.16.216.209
1646208193,2022-03-02T08:03:13,kherson_dark_2022,Mariupol,AS6849,28634 → 37468 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.131,IGP,28634,187.16.216.131
1646208194,2022-03-02T08:03:14,kherson_dark_2022,Mariupol,AS6849,28634 → 37468 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.209,IGP,28634,187.16.216.209
1646208197,2022-03-02T08:03:17,kherson_dark_2022,Mariupol,AS6849,16735 → 3356 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.48,IGP,16735,187.16.217.48
1646208198,2022-03-02T08:03:18,kherson_dark_2022,Mariupol,AS6849,16735 → 174 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.217.48,IGP,16735,187.16.217.48
1646208202,2022-03-02T08:03:22,kherson_dark_2022,Mariupol,AS6849,263152 → 28329 → 3549 → 3356 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.222.107,IGP,263152,187.16.222.107
1646208204,2022-03-02T08:03:24,kherson_dark_2022,Mariupol,AS6849,24482 → 174 → 3356 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.208.144,IGP,24482,187.16.208.144
1646208204,2022-03-02T08:03:24,kherson_dark_2022,Mariupol,AS6849,24482 → 174 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.208.144,IGP,24482,187.16.208.144
1646208206,2022-03-02T08:03:26,kherson_dark_2022,Mariupol,AS6849,61595 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,9,,neutral,213.156.64.0/19,187.16.210.50,IGP,61595,187.16.210.50
1646208212,2022-03-02T08:03:32,kherson_dark_2022,Mariupol,AS6849,52814 → 52579 → 3356 → 1299 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.210.177,IGP,52814,187.16.210.177
1646208214,2022-03-02T08:03:34,kherson_dark_2022,Mariupol,AS6849,22548 → 3549 → 3356 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.17,IGP,22548,187.16.217.17
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,23106 → 3356 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.59,IGP,23106,187.16.217.59
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,23106 → 174 → 3356 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.110,IGP,23106,187.16.217.110
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,61595 → 174 → 3356 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.210.50,IGP,61595,187.16.210.50
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,13786 → 12956 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.161,IGP,13786,187.16.217.161
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,52873 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.220.216,IGP,52873,187.16.220.216
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,264479 → 3356 → 1299 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.222.156,IGP,264479,187.16.222.156
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,267613 → 174 → 3356 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.220.80,IGP,267613,187.16.220.80
1646208216,2022-03-02T08:03:36,kherson_dark_2022,Mariupol,AS6849,52873 → 12956 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.220.216,IGP,52873,187.16.220.216
1646208218,2022-03-02T08:03:38,kherson_dark_2022,Mariupol,AS6849,42473 → 2914 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.216.121,IGP,42473,187.16.216.121
1646208218,2022-03-02T08:03:38,kherson_dark_2022,Mariupol,AS6849,199524 → 3356 → 1299 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.222.229,IGP,199524,187.16.222.229
1646208218,2022-03-02T08:03:38,kherson_dark_2022,Mariupol,AS6849,1828 → 2914 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.186,IGP,1828,187.16.217.186
1646208219,2022-03-02T08:03:39,kherson_dark_2022,Mariupol,AS6849,28186 → 7738 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.223.133,IGP,28186,187.16.223.133
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,23106 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.59,IGP,23106,187.16.217.59
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,28186 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.219.51,IGP,28186,187.16.219.51
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,199524 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.222.229,IGP,199524,187.16.222.229
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,199524 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.222.229,IGP,199524,187.16.222.229
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,52863 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.219.162,IGP,52863,187.16.219.162
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,52863 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.219.162,IGP,52863,187.16.219.162
1646208220,2022-03-02T08:03:40,kherson_dark_2022,Mariupol,AS6849,52873 → 12956 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.220.216,IGP,52873,187.16.220.216
1646208221,2022-03-02T08:03:41,kherson_dark_2022,Mariupol,AS6849,16735 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.48,IGP,16735,187.16.217.48
1646208222,2022-03-02T08:03:42,kherson_dark_2022,Mariupol,AS6849,16735 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,9,,neutral,213.156.64.0/19,187.16.217.48,IGP,16735,187.16.217.48
1646208225,2022-03-02T08:03:45,kherson_dark_2022,Mariupol,AS6849,24482 → 174 → 6849 → 13053,4,,neutral,213.156.73.0/24,187.16.208.144,IGP,24482,187.16.208.144
1646208226,2022-03-02T08:03:46,kherson_dark_2022,Mariupol,AS6849,22548 → 16735 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.17,IGP,22548,187.16.217.17
1646208226,2022-03-02T08:03:46,kherson_dark_2022,Mariupol,AS6849,28186 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.219.51,IGP,28186,187.16.219.51
1646208229,2022-03-02T08:03:49,kherson_dark_2022,Mariupol,AS6849,28186 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.223.133,IGP,28186,187.16.223.133
1646208232,2022-03-02T08:03:52,kherson_dark_2022,Mariupol,AS6849,263152 → 28329 → 3356 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.222.107,IGP,263152,187.16.222.107
1646208234,2022-03-02T08:03:54,kherson_dark_2022,Mariupol,AS6849,24482 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,9,,neutral,213.156.64.0/19,187.16.208.144,IGP,24482,187.16.208.144
1646208235,2022-03-02T08:03:55,kherson_dark_2022,Mariupol,AS6849,42473 → 2914 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.216.121,IGP,42473,187.16.216.121
1646208235,2022-03-02T08:03:55,kherson_dark_2022,Mariupol,AS6849,42473 → 2914 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.121,IGP,42473,187.16.216.121
1646208235,2022-03-02T08:03:55,kherson_dark_2022,Mariupol,AS6849,263237 → 6939 → 1299 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.222.45,IGP,263237,187.16.222.45
1646208242,2022-03-02T08:04:02,kherson_dark_2022,Mariupol,AS6849,52814 → 52579 → 3356 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.210.177,IGP,52814,187.16.210.177
1646208242,2022-03-02T08:04:02,kherson_dark_2022,Mariupol,AS6849,16735 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.48,IGP,16735,187.16.217.48
1646208242,2022-03-02T08:04:02,kherson_dark_2022,Mariupol,AS6849,16735 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.48,IGP,16735,187.16.217.48
1646208242,2022-03-02T08:04:02,kherson_dark_2022,Mariupol,AS6849,57695 → 60068 → 6762 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,11,,neutral,213.156.64.0/19,187.16.220.159,IGP,57695,187.16.220.159
1646208243,2022-03-02T08:04:03,kherson_dark_2022,Mariupol,AS6849,28634 → 37468 → 1299 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.216.209,IGP,28634,187.16.216.209
1646208243,2022-03-02T08:04:03,kherson_dark_2022,Mariupol,AS6849,13786 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.161,IGP,13786,187.16.217.161
1646208244,2022-03-02T08:04:04,kherson_dark_2022,Mariupol,AS6849,22548 → 6939 → 1299 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.217.17,IGP,22548,187.16.217.17
1646208244,2022-03-02T08:04:04,kherson_dark_2022,Mariupol,AS6849,28634 → 37468 → 1299 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.216.131,IGP,28634,187.16.216.131
1646208244,2022-03-02T08:04:04,kherson_dark_2022,Mariupol,AS6849,52873 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.220.216,IGP,52873,187.16.220.216
1646208245,2022-03-02T08:04:05,kherson_dark_2022,Mariupol,AS6849,53070 → 2914 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.102,IGP,53070,187.16.216.102
1646208245,2022-03-02T08:04:05,kherson_dark_2022,Mariupol,AS6849,53070 → 2914 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.216.102,IGP,53070,187.16.216.102
1646208246,2022-03-02T08:04:06,kherson_dark_2022,Mariupol,AS6849,23106 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.110,IGP,23106,187.16.217.110
1646208246,2022-03-02T08:04:06,kherson_dark_2022,Mariupol,AS6849,28186 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.223.133,IGP,28186,187.16.223.133
1646208246,2022-03-02T08:04:06,kherson_dark_2022,Mariupol,AS6849,267613 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.220.80,IGP,267613,187.16.220.80
1646208246,2022-03-02T08:04:06,kherson_dark_2022,Mariupol,AS6849,61595 → 53013 → 6762 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.210.50,IGP,61595,187.16.210.50
1646208246,2022-03-02T08:04:06,kherson_dark_2022,Mariupol,AS6849,267613 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.220.80,IGP,267613,187.16.220.80
1646208246,2022-03-02T08:04:06,kherson_dark_2022,Mariupol,AS6849,264479 → 3356 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.222.156,IGP,264479,187.16.222.156
1646208247,2022-03-02T08:04:07,kherson_dark_2022,Mariupol,AS6849,24482 → 3491 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.208.144,IGP,24482,187.16.208.144
1646208247,2022-03-02T08:04:07,kherson_dark_2022,Mariupol,AS6849,24482 → 6453 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.208.144,IGP,24482,187.16.208.144
1646208247,2022-03-02T08:04:07,kherson_dark_2022,Mariupol,AS6849,23106 → 3356 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.59,IGP,23106,187.16.217.59
1646208250,2022-03-02T08:04:10,kherson_dark_2022,Mariupol,AS6849,13786 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.217.161,IGP,13786,187.16.217.161
1646208250,2022-03-02T08:04:10,kherson_dark_2022,Mariupol,AS6849,13786 → 12956 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.217.161,IGP,13786,187.16.217.161
1646208251,2022-03-02T08:04:11,kherson_dark_2022,Mariupol,AS6849,57695 → 60068 → 12956 → 174 → 6849 → 13053,6,,neutral,213.156.73.0/24,187.16.220.159,IGP,57695,187.16.220.159
1646208251,2022-03-02T08:04:11,kherson_dark_2022,Mariupol,AS6849,57695 → 60068 → 12956 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,11,,neutral,213.156.64.0/19,187.16.220.159,IGP,57695,187.16.220.159
1646208253,2022-03-02T08:04:13,kherson_dark_2022,Mariupol,AS6849,24482 → 3491 → 174 → 6849 → 13053 → 13053 → 13053 → 13053 → 13053 → 13053,10,,neutral,213.156.64.0/19,187.16.208.144,IGP,24482,187.16.208.144
1646208253,2022-03-02T08:04:13,kherson_dark_2022,Mariupol,AS6849,42473 → 2914 → 174 → 6849 → 13053,5,,neutral,213.156.73.0/24,187.16.216.121,IGP,42473,187.16.216.121
